OrderID,CustomerID,OrderDate,ShipDate,DeliveryStatus,City,Amount,Category
ORD01482,CUST4046,2024-04-03,2024-04-06,Cancelled,Hyderabad,4455.64,Fashion
ORD01483,CUST6773,2024-04-18,2024-04-25,Delayed,Hyderabad,4921.24,Grocery
ORD01484,CUST9598,2024-04-01,2024-04-11,Delivered,Delhi,4727.95,Fashion
ORD01485,CUST6374,2024-04-08,2024-04-14,Cancelled,Hyderabad,1974.71,Fashion
ORD01486,CUST5734,2024-04-22,2024-04-24,Delivered,Chennai,3250.17,Grocery
ORD01487,CUST7898,2024-04-06,2024-04-07,Delivered,Delhi,1601.81,Electronics
ORD01488,CUST7573,2024-04-09,2024-04-18,Delayed,Mumbai,4871.73,Fashion
ORD01489,CUST2484,2024-04-08,2024-04-10,Delivered,Bengaluru,756.36,Grocery
ORD01490,CUST7548,2024-04-08,2024-04-13,Delivered,Hyderabad,4743.75,Electronics
ORD01491,CUST6256,2024-04-24,2024-05-02,Delivered,Delhi,1321.54,Fashion
ORD01492,CUST4998,2024-04-10,2024-04-11,Delivered,Hyderabad,3444.34,Grocery
ORD01493,CUST8697,2024-04-10,2024-04-11,Delivered,Mumbai,2872.44,Electronics
ORD01494,CUST6768,2024-04-28,2024-04-29,Cancelled,Bengaluru,1574.32,Grocery
ORD01495,CUST6969,2024-04-06,2024-04-16,Delivered,Mumbai,4660.37,Fashion
ORD01496,CUST3365,2024-04-17,2024-04-18,Delivered,Bengaluru,1337.17,Grocery
ORD01497,CUST1899,2024-04-30,2024-05-01,Delivered,Mumbai,2894.75,Fashion
ORD01498,CUST2748,2024-04-12,2024-04-15,Delivered,Chennai,3108.11,Grocery
ORD01499,CUST5518,2024-04-28,2024-05-05,Delivered,Delhi,2300.15,Fashion
ORD01500,CUST5678,2024-04-19,2024-04-25,Delayed,Delhi,3540.83,Fashion
ORD01501,CUST4473,2024-04-14,2024-04-19,Delivered,Chennai,4286.88,Fashion
ORD01502,CUST9670,2024-05-01,2024-05-04,Delayed,Chennai,2417.45,Electronics
ORD01503,CUST1558,2024-04-27,2024-05-05,Delivered,Delhi,1694.45,Fashion
ORD01504,CUST1832,2024-04-28,2024-05-03,Delivered,Delhi,1028.56,Grocery
ORD01505,CUST4556,2024-04-26,2024-05-01,Delivered,Bengaluru,3584.48,Grocery
ORD01506,CUST8647,2024-04-21,2024-04-23,Delivered,Delhi,3121.85,Grocery
ORD01507,CUST6653,2024-04-05,2024-04-11,Delivered,Chennai,1896.07,Fashion
ORD01508,CUST7248,2024-04-18,2024-04-27,Cancelled,Delhi,3122.26,Grocery
ORD01509,CUST7133,2024-04-12,2024-04-20,Delayed,Hyderabad,4113.71,Fashion
ORD01510,CUST7534,2024-04-19,2024-04-21,Delayed,Chennai,3004.65,Fashion
ORD01511,CUST2629,2024-04-24,2024-05-02,Delivered,Mumbai,889.93,Fashion
ORD01512,CUST9564,2024-04-21,2024-04-26,Delivered,Delhi,3029.5,Electronics
ORD01513,CUST1660,2024-04-08,2024-04-14,Delayed,Chennai,3798.38,Fashion
ORD01514,CUST2474,2024-04-15,2024-04-21,Delayed,Delhi,634.48,Fashion
ORD01515,CUST2095,2024-04-25,2024-05-03,Cancelled,Hyderabad,3527.33,Grocery
ORD01516,CUST5251,2024-04-16,2024-04-20,Delivered,Delhi,3166.75,Fashion
ORD01517,CUST7919,2024-04-29,2024-05-07,Delivered,Delhi,2902.06,Electronics
ORD01518,CUST8469,2024-04-22,2024-05-02,Delayed,Bengaluru,1429.77,Grocery
ORD01519,CUST4420,2024-04-18,2024-04-24,Delayed,Hyderabad,3701.9,Fashion
ORD01520,CUST5536,2024-04-03,2024-04-10,Delayed,Delhi,2977.37,Electronics
ORD01521,CUST8697,2024-04-21,2024-04-24,Delivered,Delhi,2527.32,Electronics
ORD01522,CUST1447,2024-04-07,2024-04-14,Delivered,Delhi,4742.44,Grocery
ORD01523,CUST7031,2024-04-18,2024-04-28,Delivered,Delhi,1331.13,Electronics
ORD01524,CUST2774,2024-04-28,2024-05-02,Delivered,Mumbai,2692.75,Fashion
ORD01525,CUST5523,2024-04-16,2024-04-21,Delivered,Mumbai,536.12,Fashion
ORD01526,CUST5140,2024-05-01,2024-05-11,Delivered,Mumbai,1449.58,Grocery
ORD01527,CUST9039,2024-04-27,2024-05-06,Delivered,Bengaluru,1140.6,Grocery
ORD01528,CUST5236,2024-04-05,2024-04-15,Cancelled,Bengaluru,4539.76,Fashion
ORD01529,CUST1945,2024-04-22,2024-04-30,Cancelled,Mumbai,2234.12,Electronics
ORD01530,CUST2496,2024-04-26,2024-05-03,Delivered,Mumbai,1107.56,Grocery
ORD01531,CUST6997,2024-05-01,2024-05-02,Delivered,Bengaluru,3376.48,Grocery
ORD01532,CUST6424,2024-04-12,2024-04-22,Delayed,Mumbai,1944.37,Electronics
ORD01533,CUST5400,2024-04-02,2024-04-05,Delivered,Mumbai,4430.83,Electronics
ORD01534,CUST1237,2024-04-16,2024-04-26,Delivered,Mumbai,1365.01,Fashion
ORD01535,CUST8263,2024-04-17,2024-04-25,Delivered,Delhi,2316.3,Grocery
ORD01536,CUST7420,2024-04-25,2024-04-28,Delivered,Hyderabad,607.23,Electronics
ORD01537,CUST3126,2024-04-22,2024-04-24,Delivered,Bengaluru,2046.4,Fashion
ORD01538,CUST3106,2024-04-19,2024-04-25,Cancelled,Hyderabad,1469.13,Grocery
ORD01539,CUST5214,2024-04-10,2024-04-12,Delayed,Delhi,1163.96,Fashion
ORD01540,CUST6340,2024-04-28,2024-04-29,Delayed,Hyderabad,1354.22,Grocery
ORD01541,CUST2998,2024-04-27,2024-04-30,Delivered,Chennai,3058.84,Grocery
ORD01542,CUST4216,2024-04-03,2024-04-05,Delivered,Bengaluru,3431.88,Electronics
ORD01543,CUST2238,2024-04-24,2024-05-03,Delivered,Delhi,3884.71,Electronics
ORD01544,CUST8564,2024-04-11,2024-04-13,Delivered,Chennai,1028.92,Fashion
ORD01545,CUST5159,2024-04-20,2024-04-23,Delivered,Hyderabad,2522.89,Fashion
ORD01546,CUST4784,2024-04-29,2024-05-04,Delivered,Hyderabad,4633.69,Electronics
ORD01547,CUST8553,2024-04-10,2024-04-19,Cancelled,Delhi,2415.37,Electronics
ORD01548,CUST5780,2024-04-09,2024-04-17,Delivered,Delhi,2161.48,Grocery
ORD01549,CUST8743,2024-04-09,2024-04-15,Cancelled,Delhi,4523.25,Electronics
ORD01550,CUST7779,2024-04-03,2024-04-10,Delayed,Hyderabad,1018.07,Electronics
ORD01551,CUST2122,2024-04-12,2024-04-19,Delivered,Delhi,4738.97,Electronics
ORD01552,CUST6318,2024-04-22,2024-04-23,Delivered,Hyderabad,3100.66,Fashion
ORD01553,CUST3770,2024-04-18,2024-04-22,Delivered,Mumbai,4542.06,Fashion
ORD01554,CUST8414,2024-04-20,2024-04-26,Delivered,Delhi,578.1,Fashion
ORD01555,CUST4712,2024-04-07,2024-04-14,Delivered,Delhi,747.02,Electronics
ORD01556,CUST1167,2024-04-06,2024-04-09,Delivered,Hyderabad,4482.94,Fashion
ORD01557,CUST3121,2024-04-04,2024-04-07,Delivered,Chennai,1735.15,Electronics
ORD01558,CUST6893,2024-04-17,2024-04-21,Delivered,Mumbai,3485.67,Electronics
ORD01559,CUST5718,2024-04-08,2024-04-14,Delivered,Chennai,852.34,Electronics
ORD01560,CUST4236,2024-04-12,2024-04-20,Delivered,Chennai,1420.58,Fashion
ORD01561,CUST7099,2024-04-07,2024-04-15,Delivered,Bengaluru,3674.28,Fashion
ORD01562,CUST7828,2024-04-11,2024-04-13,Cancelled,Bengaluru,1655.64,Electronics
ORD01563,CUST6944,2024-04-27,2024-05-01,Delivered,Hyderabad,653.95,Electronics
ORD01564,CUST6009,2024-04-26,2024-05-06,Delivered,Hyderabad,2004.02,Fashion
ORD01565,CUST7046,2024-04-09,2024-04-14,Delivered,Mumbai,928.91,Electronics
ORD01566,CUST5793,2024-04-23,2024-04-30,Delivered,Delhi,3334.35,Electronics
ORD01567,CUST6639,2024-04-03,2024-04-05,Delayed,Mumbai,516.29,Electronics
ORD01568,CUST3745,2024-04-02,2024-04-03,Delivered,Chennai,1230.04,Fashion
ORD01569,CUST7287,2024-04-02,2024-04-07,Delivered,Chennai,4854.92,Grocery
ORD01570,CUST1209,2024-04-27,2024-05-02,Delivered,Bengaluru,1379.99,Grocery
ORD01571,CUST8757,2024-04-15,2024-04-17,Delayed,Mumbai,1468.15,Fashion
ORD01572,CUST4437,2024-04-03,2024-04-05,Delayed,Chennai,3889.9,Electronics
ORD01573,CUST3072,2024-04-25,2024-05-05,Cancelled,Bengaluru,1362.51,Fashion
ORD01574,CUST8744,2024-04-18,2024-04-19,Cancelled,Hyderabad,598.59,Grocery
ORD01575,CUST2852,2024-04-10,2024-04-19,Cancelled,Bengaluru,1863.03,Fashion
ORD01576,CUST1708,2024-04-30,2024-05-05,Delivered,Delhi,2874.16,Electronics
ORD01577,CUST8262,2024-04-17,2024-04-23,Delayed,Hyderabad,2665.9,Fashion
ORD01578,CUST5713,2024-04-19,2024-04-25,Delivered,Mumbai,3300.46,Electronics
ORD01579,CUST8974,2024-04-26,2024-04-28,Delivered,Chennai,1886.85,Electronics
ORD01580,CUST3839,2024-04-09,2024-04-19,Delivered,Bengaluru,2846.3,Fashion
ORD01581,CUST8821,2024-04-12,2024-04-22,Delivered,Hyderabad,2020.09,Electronics
ORD01582,CUST7569,2024-04-01,2024-04-08,Delayed,Mumbai,2411.69,Grocery
ORD01583,CUST6387,2024-04-21,2024-04-22,Delivered,Chennai,3968.15,Grocery
ORD01584,CUST8425,2024-04-20,2024-04-21,Delayed,Chennai,3614.23,Fashion
ORD01585,CUST3071,2024-04-08,2024-04-16,Delivered,Delhi,3381.11,Fashion
ORD01586,CUST9258,2024-04-14,2024-04-22,Delivered,Delhi,3024.23,Grocery
ORD01587,CUST8554,2024-04-03,2024-04-05,Delivered,Delhi,3299.86,Electronics
ORD01588,CUST2447,2024-04-25,2024-05-05,Delivered,Bengaluru,3241.15,Fashion
ORD01589,CUST9525,2024-04-13,2024-04-22,Delivered,Hyderabad,3070.88,Electronics
ORD01590,CUST8800,2024-04-26,2024-05-05,Delivered,Bengaluru,3921.94,Electronics
ORD01591,CUST5815,2024-04-05,2024-04-14,Cancelled,Delhi,3175.92,Electronics
ORD01592,CUST3193,2024-04-28,2024-04-29,Delivered,Bengaluru,3708.33,Electronics
ORD01593,CUST8109,2024-04-25,2024-04-26,Cancelled,Delhi,4967.28,Electronics
ORD01594,CUST4223,2024-04-06,2024-04-12,Delayed,Hyderabad,4628.67,Grocery
ORD01595,CUST4990,2024-05-01,2024-05-11,Delivered,Bengaluru,2924.37,Electronics
ORD01596,CUST9131,2024-04-01,2024-04-02,Delivered,Bengaluru,2016.09,Grocery
ORD01597,CUST8136,2024-04-17,2024-04-24,Delayed,Bengaluru,1863.8,Electronics
ORD01598,CUST9228,2024-04-22,2024-04-29,Delivered,Delhi,4479.5,Fashion
ORD01599,CUST9195,2024-04-07,2024-04-11,Delayed,Chennai,1586.52,Fashion
ORD01600,CUST8492,2024-04-01,2024-04-08,Delivered,Chennai,2577.38,Grocery
ORD01601,CUST3617,2024-04-21,2024-04-27,Delivered,Chennai,2691.28,Electronics
ORD01602,CUST1498,2024-04-24,2024-04-30,Delivered,Delhi,577.49,Fashion
ORD01603,CUST6319,2024-05-01,2024-05-09,Delivered,Chennai,2761.05,Grocery
ORD01604,CUST4030,2024-04-01,2024-04-10,Delivered,Hyderabad,2619.1,Grocery
ORD01605,CUST6093,2024-04-24,2024-04-28,Delivered,Mumbai,4332.04,Electronics
ORD01606,CUST5233,2024-04-08,2024-04-12,Delivered,Delhi,2460.58,Electronics
ORD01607,CUST5556,2024-04-18,2024-04-24,Delivered,Chennai,2928.47,Fashion
ORD01608,CUST9044,2024-05-01,2024-05-09,Delivered,Chennai,1529.73,Grocery
ORD01609,CUST5898,2024-04-25,2024-05-01,Delivered,Hyderabad,2374.65,Electronics
ORD01610,CUST2884,2024-04-07,2024-04-11,Delivered,Delhi,2977.06,Fashion
ORD01611,CUST9045,2024-04-12,2024-04-20,Cancelled,Mumbai,3865.17,Fashion
ORD01612,CUST2438,2024-04-27,2024-05-04,Delivered,Hyderabad,1717.4,Fashion
ORD01613,CUST7630,2024-04-19,2024-04-28,Delivered,Bengaluru,4964.44,Grocery
ORD01614,CUST3683,2024-04-10,2024-04-18,Delivered,Chennai,3635.47,Grocery
ORD01615,CUST3999,2024-04-30,2024-05-03,Delivered,Chennai,3292.41,Grocery
ORD01616,CUST1976,2024-04-30,2024-05-10,Delivered,Chennai,4774.56,Electronics
ORD01617,CUST7920,2024-04-14,2024-04-17,Cancelled,Delhi,1167.76,Electronics
ORD01618,CUST3007,2024-04-05,2024-04-14,Delivered,Delhi,2072.24,Grocery
ORD01619,CUST4733,2024-04-05,2024-04-11,Cancelled,Bengaluru,4882.22,Electronics
ORD01620,CUST5944,2024-04-18,2024-04-19,Delivered,Chennai,3382.96,Electronics
ORD01621,CUST5502,2024-04-28,2024-05-05,Delayed,Mumbai,2999.56,Electronics
ORD01622,CUST5359,2024-04-15,2024-04-21,Delivered,Mumbai,2615.06,Grocery
ORD01623,CUST9155,2024-04-01,2024-04-11,Delivered,Bengaluru,4342.28,Electronics
ORD01624,CUST2715,2024-04-17,2024-04-19,Delivered,Hyderabad,4214.03,Fashion
ORD01625,CUST4899,2024-04-28,2024-05-05,Delivered,Bengaluru,4769.55,Electronics
ORD01626,CUST4460,2024-04-05,2024-04-10,Delayed,Hyderabad,853.64,Grocery
ORD01627,CUST2720,2024-04-08,2024-04-09,Delivered,Chennai,3314.59,Electronics
ORD01628,CUST9760,2024-04-12,2024-04-19,Delivered,Hyderabad,2733.95,Electronics
ORD01629,CUST6009,2024-04-29,2024-05-01,Delivered,Hyderabad,3385.23,Grocery
ORD01630,CUST6283,2024-05-01,2024-05-06,Delivered,Bengaluru,1121.06,Fashion
ORD01631,CUST6172,2024-04-28,2024-05-01,Delayed,Chennai,4968.92,Electronics
ORD01632,CUST2125,2024-04-26,2024-05-03,Delivered,Mumbai,2643.5,Grocery
ORD01633,CUST9814,2024-04-21,2024-04-27,Delayed,Bengaluru,4176.09,Fashion
ORD01634,CUST3008,2024-04-13,2024-04-18,Delayed,Delhi,1346.2,Electronics
ORD01635,CUST6799,2024-04-28,2024-05-04,Delivered,Chennai,1357.35,Electronics
ORD01636,CUST5599,2024-05-01,2024-05-05,Cancelled,Chennai,1621.71,Fashion
ORD01637,CUST2657,2024-04-04,2024-04-07,Delivered,Bengaluru,1710.35,Grocery
ORD01638,CUST2015,2024-04-12,2024-04-19,Delivered,Chennai,2589.98,Electronics
ORD01639,CUST6293,2024-04-11,2024-04-12,Delivered,Delhi,4358.85,Electronics
ORD01640,CUST9311,2024-04-08,2024-04-15,Delayed,Chennai,3687.01,Grocery
ORD01641,CUST8893,2024-05-01,2024-05-11,Delayed,Chennai,3863.83,Electronics
ORD01642,CUST2216,2024-04-22,2024-04-26,Delayed,Hyderabad,2963.26,Grocery
ORD01643,CUST5706,2024-05-01,2024-05-05,Delivered,Delhi,977.86,Grocery
ORD01644,CUST3250,2024-04-12,2024-04-22,Delivered,Bengaluru,4709.19,Grocery
ORD01645,CUST5419,2024-04-20,2024-04-24,Delivered,Chennai,2889.78,Electronics
ORD01646,CUST5896,2024-05-01,2024-05-03,Delivered,Hyderabad,2539.37,Fashion
ORD01647,CUST5125,2024-04-20,2024-04-29,Delivered,Hyderabad,1595.72,Fashion
ORD01648,CUST5097,2024-04-25,2024-04-29,Cancelled,Mumbai,3627.14,Grocery
ORD01649,CUST9170,2024-04-21,2024-04-26,Delivered,Mumbai,3970.39,Electronics
ORD01650,CUST4693,2024-04-14,2024-04-19,Delivered,Delhi,4022.25,Electronics
ORD01651,CUST1315,2024-04-06,2024-04-14,Cancelled,Chennai,2896.06,Electronics
ORD01652,CUST6337,2024-04-19,2024-04-28,Delivered,Hyderabad,2187.19,Fashion
ORD01653,CUST3083,2024-04-27,2024-04-28,Delivered,Mumbai,4849.22,Grocery
ORD01654,CUST9512,2024-04-16,2024-04-25,Delivered,Mumbai,3760.12,Fashion
ORD01655,CUST9081,2024-04-09,2024-04-11,Delivered,Hyderabad,3984.38,Grocery
ORD01656,CUST1744,2024-04-30,2024-05-06,Delivered,Mumbai,4567.81,Electronics
ORD01657,CUST9557,2024-04-25,2024-04-30,Delivered,Chennai,501.78,Fashion
ORD01658,CUST5639,2024-04-30,2024-05-04,Delivered,Mumbai,4756.39,Grocery
ORD01659,CUST4065,2024-04-01,2024-04-07,Delayed,Hyderabad,2539.46,Fashion
ORD01660,CUST7266,2024-04-06,2024-04-15,Delivered,Chennai,3476.84,Fashion
ORD01661,CUST6811,2024-04-24,2024-05-02,Delivered,Mumbai,3723.77,Grocery
ORD01662,CUST7217,2024-04-04,2024-04-07,Delivered,Bengaluru,4473.74,Fashion
ORD01663,CUST2275,2024-04-13,2024-04-23,Delivered,Chennai,880.08,Grocery
ORD01664,CUST2328,2024-04-10,2024-04-12,Delivered,Chennai,3745.2,Grocery
ORD01665,CUST1925,2024-05-01,2024-05-09,Delivered,Mumbai,3875.88,Electronics
ORD01666,CUST7595,2024-04-03,2024-04-04,Delivered,Hyderabad,680.46,Electronics
ORD01667,CUST7204,2024-04-10,2024-04-14,Delivered,Hyderabad,721.85,Grocery
ORD01668,CUST8945,2024-04-09,2024-04-16,Delivered,Chennai,3564.94,Fashion
ORD01669,CUST6625,2024-04-15,2024-04-20,Cancelled,Mumbai,2858.18,Electronics
ORD01670,CUST1950,2024-04-15,2024-04-21,Cancelled,Hyderabad,4091.43,Fashion
ORD01671,CUST6727,2024-04-04,2024-04-08,Delayed,Hyderabad,1809.69,Fashion
ORD01672,CUST3296,2024-04-24,2024-05-03,Delayed,Hyderabad,1572.35,Fashion
ORD01673,CUST3972,2024-04-04,2024-04-12,Delayed,Delhi,2147.23,Electronics
ORD01674,CUST5303,2024-04-08,2024-04-16,Delivered,Mumbai,558.47,Electronics
ORD01675,CUST1977,2024-04-14,2024-04-15,Delivered,Mumbai,4884.29,Fashion
ORD01676,CUST8598,2024-04-05,2024-04-12,Delivered,Delhi,3920.27,Grocery
ORD01677,CUST3159,2024-04-30,2024-05-05,Delivered,Hyderabad,3965.54,Grocery
ORD01678,CUST7452,2024-04-12,2024-04-14,Delivered,Delhi,1607.28,Electronics
ORD01679,CUST9410,2024-04-14,2024-04-18,Delivered,Hyderabad,4938.72,Electronics
ORD01680,CUST4834,2024-04-09,2024-04-14,Delivered,Delhi,2031.08,Fashion
ORD01681,CUST8678,2024-04-17,2024-04-24,Delivered,Chennai,1651.52,Electronics
ORD01682,CUST8122,2024-04-05,2024-04-12,Delivered,Delhi,3628.05,Fashion
ORD01683,CUST3940,2024-04-08,2024-04-10,Delayed,Hyderabad,4251.92,Electronics
ORD01684,CUST7686,2024-04-28,2024-04-30,Delivered,Hyderabad,2291.28,Grocery
ORD01685,CUST6631,2024-04-30,2024-05-08,Delivered,Bengaluru,544.58,Fashion
ORD01686,CUST1886,2024-04-06,2024-04-10,Delivered,Bengaluru,1618.69,Fashion
ORD01687,CUST8099,2024-04-22,2024-04-26,Delayed,Mumbai,4121.15,Grocery
ORD01688,CUST7251,2024-04-04,2024-04-11,Delivered,Chennai,2443.49,Electronics
ORD01689,CUST6898,2024-04-11,2024-04-16,Delivered,Hyderabad,2367.07,Fashion
ORD01690,CUST8556,2024-04-06,2024-04-09,Delayed,Hyderabad,4314.27,Fashion
ORD01691,CUST9569,2024-04-12,2024-04-21,Delivered,Bengaluru,3656.72,Fashion
ORD01692,CUST6065,2024-04-17,2024-04-19,Delivered,Hyderabad,1710.47,Grocery
ORD01693,CUST2307,2024-04-23,2024-04-28,Delivered,Bengaluru,3623.95,Electronics
ORD01694,CUST5409,2024-04-16,2024-04-18,Delivered,Mumbai,1726.63,Fashion
ORD01695,CUST5617,2024-04-24,2024-04-25,Delivered,Hyderabad,3436.27,Fashion
ORD01696,CUST6292,2024-04-23,2024-04-28,Delivered,Delhi,775.92,Grocery
ORD01697,CUST7214,2024-04-30,2024-05-02,Delayed,Mumbai,3058.01,Electronics
ORD01698,CUST2294,2024-04-23,2024-04-27,Delivered,Mumbai,1267.55,Electronics
ORD01699,CUST3884,2024-04-15,2024-04-24,Delivered,Chennai,3640.83,Fashion
ORD01700,CUST2493,2024-04-01,2024-04-07,Delivered,Hyderabad,4584.56,Grocery
ORD01701,CUST5699,2024-04-27,2024-04-28,Delivered,Delhi,599.37,Grocery
ORD01702,CUST8588,2024-04-30,2024-05-03,Delayed,Mumbai,1272.23,Fashion
ORD01703,CUST4187,2024-04-24,2024-04-30,Delayed,Hyderabad,2368.26,Grocery
ORD01704,CUST8680,2024-04-14,2024-04-18,Delivered,Bengaluru,2079.88,Fashion
ORD01705,CUST2494,2024-04-10,2024-04-17,Delivered,Hyderabad,2883.54,Fashion
ORD01706,CUST4664,2024-04-07,2024-04-10,Delayed,Mumbai,4278.0,Grocery
ORD01707,CUST8777,2024-04-14,2024-04-18,Delivered,Hyderabad,1821.49,Grocery
ORD01708,CUST2016,2024-04-29,2024-05-08,Delivered,Hyderabad,2715.7,Grocery
ORD01709,CUST3939,2024-04-20,2024-04-29,Delivered,Chennai,1159.16,Fashion
ORD01710,CUST3796,2024-04-14,2024-04-22,Delivered,Chennai,2774.02,Electronics
ORD01711,CUST4584,2024-04-24,2024-05-04,Delivered,Hyderabad,3386.75,Electronics
ORD01712,CUST2034,2024-04-20,2024-04-27,Delayed,Hyderabad,2058.48,Electronics
ORD01713,CUST9620,2024-04-18,2024-04-21,Delivered,Bengaluru,4111.88,Electronics
ORD01714,CUST2563,2024-04-11,2024-04-13,Delivered,Bengaluru,2126.19,Grocery
ORD01715,CUST3750,2024-04-18,2024-04-28,Cancelled,Mumbai,2616.77,Electronics
ORD01716,CUST4829,2024-04-16,2024-04-26,Delivered,Delhi,3841.77,Electronics
ORD01717,CUST4408,2024-04-11,2024-04-12,Delayed,Hyderabad,4371.52,Fashion
ORD01718,CUST8168,2024-04-15,2024-04-19,Delivered,Delhi,2651.23,Electronics
ORD01719,CUST7844,2024-04-15,2024-04-18,Delivered,Chennai,3412.02,Grocery
ORD01720,CUST4680,2024-04-19,2024-04-26,Delayed,Chennai,4655.86,Grocery
ORD01721,CUST9440,2024-04-19,2024-04-25,Cancelled,Mumbai,4041.35,Electronics
ORD01722,CUST5814,2024-04-13,2024-04-15,Delayed,Hyderabad,1258.36,Electronics
ORD01723,CUST4670,2024-04-25,2024-05-02,Delivered,Mumbai,4094.83,Fashion
ORD01724,CUST4992,2024-04-30,2024-05-07,Delivered,Chennai,634.04,Fashion
ORD01725,CUST4234,2024-04-02,2024-04-03,Delivered,Chennai,2414.2,Electronics
ORD01726,CUST7682,2024-04-20,2024-04-26,Cancelled,Bengaluru,534.69,Fashion
ORD01727,CUST5839,2024-04-08,2024-04-17,Delivered,Delhi,1819.18,Electronics
ORD01728,CUST8569,2024-04-10,2024-04-12,Delivered,Chennai,869.25,Electronics
ORD01729,CUST6277,2024-04-10,2024-04-15,Delivered,Bengaluru,3894.14,Fashion
ORD01730,CUST2367,2024-04-16,2024-04-17,Delayed,Delhi,4857.68,Fashion
ORD01731,CUST3664,2024-04-26,2024-05-04,Delivered,Chennai,2387.92,Electronics
ORD01732,CUST7423,2024-04-06,2024-04-09,Delivered,Hyderabad,627.4,Grocery
ORD01733,CUST3295,2024-04-10,2024-04-19,Delivered,Mumbai,3696.33,Electronics
ORD01734,CUST5840,2024-04-04,2024-04-10,Delayed,Chennai,1910.28,Grocery
ORD01735,CUST4042,2024-04-09,2024-04-12,Delivered,Bengaluru,712.25,Fashion
ORD01736,CUST9233,2024-04-10,2024-04-20,Delivered,Bengaluru,3542.54,Electronics
ORD01737,CUST6960,2024-04-01,2024-04-07,Cancelled,Mumbai,1104.87,Grocery
ORD01738,CUST5500,2024-04-30,2024-05-09,Delivered,Hyderabad,3726.17,Electronics
ORD01739,CUST2503,2024-04-10,2024-04-13,Delivered,Mumbai,2411.98,Fashion
ORD01740,CUST2222,2024-04-19,2024-04-23,Delivered,Mumbai,1216.0,Electronics
ORD01741,CUST9519,2024-04-02,2024-04-08,Delivered,Hyderabad,2042.45,Electronics
ORD01742,CUST4433,2024-04-10,2024-04-20,Delivered,Hyderabad,4291.46,Grocery
ORD01743,CUST6800,2024-04-06,2024-04-07,Delivered,Hyderabad,616.04,Fashion
ORD01744,CUST5165,2024-04-16,2024-04-19,Delivered,Chennai,3864.19,Fashion
ORD01745,CUST2610,2024-04-30,2024-05-06,Delivered,Bengaluru,1751.74,Electronics
ORD01746,CUST5045,2024-04-20,2024-04-28,Delivered,Delhi,1421.74,Grocery
ORD01747,CUST1157,2024-04-25,2024-05-02,Delivered,Hyderabad,4974.56,Fashion
ORD01748,CUST8353,2024-04-07,2024-04-10,Delayed,Mumbai,595.61,Fashion
ORD01749,CUST7695,2024-04-09,2024-04-11,Delivered,Chennai,4385.88,Electronics
ORD01750,CUST4686,2024-04-13,2024-04-18,Cancelled,Delhi,500.42,Fashion
ORD01751,CUST1845,2024-04-06,2024-04-14,Delayed,Delhi,3899.77,Electronics
ORD01752,CUST7148,2024-04-01,2024-04-11,Cancelled,Hyderabad,1860.16,Electronics
ORD01753,CUST9938,2024-05-01,2024-05-03,Delayed,Bengaluru,3322.6,Grocery
ORD01754,CUST5547,2024-04-18,2024-04-24,Delivered,Bengaluru,1636.37,Electronics
ORD01755,CUST3364,2024-04-23,2024-04-27,Cancelled,Mumbai,3476.24,Electronics
ORD01756,CUST2013,2024-04-26,2024-04-28,Delayed,Mumbai,1701.93,Electronics
ORD01757,CUST5733,2024-05-01,2024-05-02,Delivered,Chennai,2424.67,Electronics
ORD01758,CUST3676,2024-04-09,2024-04-18,Delivered,Bengaluru,2106.94,Electronics
ORD01759,CUST2682,2024-04-17,2024-04-21,Delivered,Chennai,3373.04,Grocery
ORD01760,CUST1923,2024-04-25,2024-04-27,Delayed,Hyderabad,1111.15,Fashion
ORD01761,CUST3400,2024-04-08,2024-04-16,Delayed,Bengaluru,1626.51,Fashion
ORD01762,CUST4882,2024-04-17,2024-04-27,Delivered,Mumbai,721.84,Grocery
ORD01763,CUST7820,2024-04-18,2024-04-19,Delivered,Delhi,4238.5,Electronics
ORD01764,CUST5744,2024-04-17,2024-04-25,Delivered,Delhi,4554.48,Grocery
ORD01765,CUST3009,2024-04-01,2024-04-08,Delivered,Bengaluru,2515.83,Electronics
ORD01766,CUST1087,2024-04-13,2024-04-21,Delayed,Hyderabad,730.98,Grocery
ORD01767,CUST5049,2024-04-28,2024-05-07,Cancelled,Hyderabad,3628.94,Grocery
ORD01768,CUST8075,2024-04-19,2024-04-29,Delivered,Chennai,1131.49,Fashion
ORD01769,CUST8033,2024-04-11,2024-04-17,Delivered,Delhi,3105.9,Grocery
ORD01770,CUST1070,2024-04-22,2024-04-25,Delivered,Hyderabad,4918.72,Fashion
ORD01771,CUST6321,2024-04-20,2024-04-26,Delivered,Chennai,3631.97,Fashion
ORD01772,CUST5375,2024-04-19,2024-04-28,Delivered,Bengaluru,4000.48,Grocery
ORD01773,CUST1931,2024-04-17,2024-04-23,Delayed,Delhi,1163.73,Grocery
ORD01774,CUST2529,2024-04-10,2024-04-11,Cancelled,Hyderabad,3680.91,Grocery
ORD01775,CUST6707,2024-04-14,2024-04-23,Delivered,Mumbai,1915.71,Grocery
ORD01776,CUST4391,2024-04-24,2024-05-02,Delayed,Bengaluru,1883.67,Fashion
ORD01777,CUST1714,2024-04-03,2024-04-13,Delayed,Delhi,1302.7,Fashion
ORD01778,CUST4520,2024-04-13,2024-04-16,Cancelled,Mumbai,2387.55,Electronics
